accommodates;bathrooms;bedrooms;cleaning_fee;security_deposit;extra_people;guests_included;distance;size;minimum_nights;Laptop_friendly_workspace;TV;Family_kid_friendly;Host_greets_you;Smoking_allowed;host_has_profile_pic_f;host_has_profile_pic_t;room_type_Entire home/apt;room_type_Private room;room_type_Shared room;bed_type_Airbed;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;instant_bookable_f;instant_bookable_t;is_business_travel_ready_f;cancellation_policy_flexible;cancellation_policy_moderate;cancellation_policy_strict_14_with_grace_period;cancellation_policy_super_strict_30;cancellation_policy_super_strict_60
4;1;2;40.0;1000.0;10;4;1.7144089437558185;74.72675992813751;63;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;50.0;500.0;0;1;2.6642106183303893;90.11925449407543;14;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;20.0;150.0;20;1;14.2730791271572;50.95074434315367;2;True;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;50.0;400.0;10;3;3.906829947225213;95.0;4;True;False;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;19.0;100.0;20;2;4.439859711694915;22.0;6;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;2;2;0.0;0.0;0;1;4.452170244778225;78.86003287514714;14;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;10;1;8.180744721953472;20.0;28;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;12.0;0.0;0;1;19.265863522391815;40.0;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
6;1;2;20.0;0.0;15;4;5.291938214819155;100.0;2;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;10.0;200.0;10;1;3.8183280894168736;45.631132572057;3;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;10.0;0.0;10;2;4.409444604560181;64.42225401467338;2;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
5;1;2;50.0;0.0;20;2;2.3180866148842987;10.0;3;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;4.691956072335734;110.0;6;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;2.6164229466194975;43.7168786199336;1;True;False;False;False;False;1;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;10.0;0.0;5;1;8.767125191943379;12.0;1;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
1;1;1;0.0;0.0;50;2;5.9043384047621625;50.0;5;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
5;3;2;75.0;500.0;0;1;2.806782162122065;148.07803005142196;3;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;45.0;300.0;10;2;5.452904107118052;88.0;5;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;6;1;5.573567711785044;22.0;1;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;15.0;300.0;20;1;6.442866123303678;10.0;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;5.0;0.0;20;1;5.4160390654834645;53.07840276189968;1;True;False;False;False;False;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;10.0;150.0;0;1;3.7556170228533636;24.0;3;True;True;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;18;1;5.6954213962384115;200.0;1;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;0.0;0.0;0;1;4.427808319143798;52.0;1;False;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;7.115222627848296;18.0;3;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;10.0;0.0;55;1;8.777656484153209;15.0;1;True;True;True;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;3.798286496247836;20.0;8;False;True;True;True;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
1;1;1;15.0;0.0;20;1;16.684818159712393;59.95649575142418;1;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;20.0;0.0;0;1;3.1220456739148643;52.1246052033243;1;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;6.857494223202029;42.12616202220088;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;8.0;0.0;0;1;3.75992376311414;10.0;1;True;False;True;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;15.0;0.0;0;1;16.60281335741225;20.0;1;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
5;2;4;39.0;0.0;70;5;7.721416469294647;150.0;2;True;True;True;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;20.0;100.0;10;1;1.4648938261748168;15.0;2;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;0.0;0.0;15;1;3.73294014696451;45.41002815735614;2;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;10;1;2.028429274583967;50.0;2;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;20.0;100.0;0;1;3.5919346659170026;10.0;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
6;2;4;40.0;0.0;0;1;8.974295503169149;15.0;3;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;1;8.0;0.0;15;2;6.119520788649001;56.493315973967675;1;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;5.0;0.0;17;1;6.042253810923275;10.0;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;15.0;0.0;7;1;5.643916922289297;25.0;1;False;True;True;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;2;45.0;300.0;30;3;4.550297572343054;96.97049609774305;2;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
1;1;1;0.0;0.0;10;1;4.007731963165558;70.0;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;15.0;0.0;5;1;6.396750112668714;20.0;2;True;True;True;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;15.0;0.0;25;1;0.3705980940980634;52.33338537305694;2;True;False;False;True;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;2;1;5.0;0.0;8;1;7.5931063655956015;51.87707367862573;1;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;2;2;20.0;0.0;20;2;4.123644098707836;110.0;2;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;30.0;400.0;7;1;1.3866150928763394;93.0;20;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
4;1;1;50.0;250.0;15;2;2.1769596291649376;100.94504600032063;10;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;2;0;20.0;100.0;20;1;1.6673905353126786;71.4407152318839;1;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;5.0;0.0;10;1;2.929407860082282;15.0;2;False;False;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;0;50.0;1800.0;5;1;2.4116664513083412;12.0;58;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;7.0;0.0;14;1;3.9318917380778586;10.0;6;True;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;10;1;3.8177042308037943;42.647505907552805;2;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;9.0;0.0;9;1;3.9129262984581485;50.49200996186014;2;False;False;False;True;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;3.608907601939181;44.38838346082513;2;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;1;2;75.0;400.0;0;1;3.7618416098855985;80.0;2;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;15.0;100.0;10;1;3.4571034759729535;10.0;2;False;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
1;1;0;25.0;180.0;18;1;1.1155236225900584;10.0;3;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;2;1;10.0;100.0;10;1;9.174703624035699;50.0;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
1;1;1;20.0;0.0;10;1;3.5545237457116294;50.0;20;True;True;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;35.0;500.0;20;2;6.763388769512285;52.0;2;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
7;1;5;0.0;0.0;0;1;11.243289811015241;20.0;6;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;4.84986721912846;42.43348069773405;7;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;20.0;150.0;10;1;3.7145153459089344;47.670282018581865;4;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
6;1;0;40.0;200.0;15;1;5.444014556395531;10.0;1;False;False;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;35.0;150.0;25;2;3.3687441999748846;73.62760665285195;1;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;15.0;100.0;15;1;2.2175498560937688;52.99375776143672;2;False;False;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;1;1;57.0;200.0;25;2;6.194195686919535;77.17892380570738;2;False;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;20.0;0.0;8;1;2.541725976562452;46.55834859927218;5;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;1;1;18.0;0.0;9;2;4.596885815975784;63.603640645279654;2;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;0;0.0;0.0;10;1;9.308975764978978;200.0;3;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
6;1;1;30.0;200.0;15;2;3.2249407993131647;140.0;1;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
6;1;2;45.0;150.0;0;1;6.445287985792041;82.29028786138505;2;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;60.0;0.0;25;2;3.682935963179404;92.35525211208596;2;True;False;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;1;2;20.0;100.0;20;1;3.602338777766698;77.0;5;False;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
5;1;2;20.0;200.0;20;3;7.126370194821796;72.90259851939282;2;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;10.0;0.0;0;1;0.8220533178366973;43.64064734632211;2;True;False;False;False;True;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0
6;1;4;0.0;0.0;0;1;1.9294924402360139;83.19744022149136;5;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;4.400711541502375;20.0;3;True;False;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;5.026801420088744;49.664329472804084;2;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;45.0;700.0;200;2;8.883316514379004;65.0;60;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;23.0;100.0;9;1;5.0586837712919825;20.0;2;True;False;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;40.0;200.0;15;1;7.664636215488066;64.45540240199172;3;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
8;1;3;55.0;200.0;15;6;2.7572948872710756;15.0;2;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;2.929084207475871;42.50519151657406;1;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;15.0;150.0;0;1;5.939296968931671;10.0;5;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;19.0;100.0;10;1;2.799240134860039;20.0;2;True;False;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;2;1;0.0;0.0;0;1;2.933558042762687;160.0;3;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;5.0;100.0;10;1;3.7426531735270903;10.0;4;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;10;1;5.062517838977687;18.0;14;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;0.0;0.0;0;1;5.809217109678785;50.0;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
6;1;1;35.0;0.0;15;1;2.3793302592005676;70.0;1;True;True;True;True;True;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;5.893253937375554;10.0;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
1;1;1;10.0;0.0;5;1;3.420082256436344;42.0612315871569;21;True;False;True;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
8;1;2;75.0;300.0;15;4;6.687263898214537;99.18137689453769;1;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;0;0.0;300.0;0;1;2.695645471268912;53.77684712266604;3;False;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;2;0.0;0.0;10;2;7.9298582410593275;63.7320264435207;3;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;35.0;0.0;0;1;5.476016259277735;10.0;1;True;False;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;4.995707481144102;49.76494224106409;4;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;7.308172533408933;48.547161505664484;2;True;False;False;True;False;0;1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0
2;1;1;10.0;0.0;10;1;0.8163128494052153;46.09745570176255;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;10.0;300.0;10;1;5.496244838444301;24.0;2;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;0;0.0;0.0;15;1;2.573041523281831;45.97205207586042;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;100.0;1200.0;0;1;6.58787360631347;60.66111441468762;92;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;90.0;0.0;0;1;3.055154748634925;86.11002411648684;2;False;False;True;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;25.0;0.0;0;1;3.4988901454776316;10.0;2;True;True;True;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;5.0;0.0;0;1;4.46284600648135;49.1426725715643;2;True;True;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;1;30.0;0.0;10;2;4.586877214445226;63.19075777295991;5;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;20.0;100.0;20;1;4.050084699436568;10.0;3;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
6;1;2;60.0;0.0;0;1;5.262140221859467;97.31508051085217;5;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;15.0;0.0;0;1;6.559993975119736;10.0;2;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;2;30.0;0.0;4;2;7.254974218057836;10.0;3;True;False;True;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;20.0;0.0;4;1;2.621059055008161;44.88260355955715;1;False;False;True;False;False;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0
4;1;1;50.0;0.0;20;1;5.503419405821888;81.47739488454152;4;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;1;20.0;0.0;25;1;0.8569485654198433;54.089538978230586;1;True;False;True;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;25.0;100.0;15;4;3.9758281807090334;60.25742021334168;3;False;False;True;False;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
3;1;1;0.0;0.0;35;2;4.053975407903202;62.09078171768319;5;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
3;1;1;15.0;100.0;0;1;2.2025982127835753;66.23587720658769;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;7.0;0.0;12;2;1.2117918452362801;50.0;1;False;True;True;True;False;0;1;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;10;1;3.7523205399976014;27.0;2;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;7.0;0.0;0;1;6.084788870928659;18.0;3;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;40.0;100.0;0;1;5.303432952419777;25.0;2;False;True;False;True;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;6.23496031521668;41.914011262836794;2;False;False;True;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
1;1;1;40.0;0.0;0;1;2.732725095048473;57.8374832259341;1;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;9.0;0.0;0;1;2.2686847714542324;52.72928923800313;3;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;3.2038974996543463;13.0;2;True;True;True;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
3;1;1;25.0;0.0;10;2;3.7867942481000614;38.0;3;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;45.0;150.0;30;2;4.7990760983085545;35.0;7;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;5;1;2.5417199075752213;42.75926418273389;2;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
3;1;0;25.0;92.0;10;2;3.5381529495652133;58.02951299916985;3;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;35.0;0.0;0;1;3.9150601991560547;57.45438792953073;2;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;2;30.0;300.0;10;1;3.3052589355505515;57.77374862724318;7;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;5.826331698052601;43.97895644505969;5;False;False;True;False;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;2;1;10.0;0.0;30;1;3.79080872441012;10.0;1;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;0;10.0;0.0;0;1;5.179252927741873;57.937892988468974;3;False;True;True;False;False;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0
2;1;1;20.0;100.0;0;1;6.423899578502278;10.0;1;False;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
6;2;4;50.0;0.0;0;1;4.885312699450572;130.0;8;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;4.0;0.0;0;1;6.013197509004844;75.0;3;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
1;1;1;0.0;0.0;0;1;1.6163497921957588;20.0;4;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;7.151569963084803;18.0;5;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;1;1;0.0;400.0;0;1;6.327045174280146;52.40880781684882;10;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;25.0;0.0;0;1;3.827941203125805;20.0;2;True;False;True;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;10.0;0.0;15;1;4.299847788224984;54.999217353835384;2;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
1;1;0;0.0;0.0;0;1;2.0972954611375476;40.0;3;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;6.48327160080982;10.0;2;True;True;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
5;1;2;49.0;0.0;0;1;7.770973463393149;15.0;2;True;False;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;15;2;4.440802484703856;56.31722137590546;1;True;False;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;10.0;0.0;10;1;5.6760522180162445;42.80881868180219;5;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
5;1;2;20.0;0.0;20;4;3.9489860758158515;78.42181026274014;3;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;0.0;0.0;0;1;7.0942473151313665;41.57625808662806;1;True;False;True;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;0;2;2.920658898841658;54.407401774017735;5;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
3;1;2;50.0;300.0;10;1;3.4857789408782156;77.33229997678583;3;True;False;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;27;1;8.134831706083794;15.0;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
5;2;2;15.0;0.0;0;1;0.8550809415066454;104.24068594262964;3;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;50.0;200.0;0;1;15.427472483895455;39.0;30;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;10.0;0.0;0;1;6.9201290826587005;50.0;1;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;0.0;0.0;0;1;4.769664331621429;10.0;3;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;3.0568868040465516;19.0;2;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;35.0;300.0;0;2;3.0452364293223573;42.0;7;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;0.0;0.0;0;1;4.834897462694321;45.22458077913238;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
3;1;1;40.0;300.0;10;1;6.161641378200975;62.689111762763496;4;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;25;2;0.8787245164949443;25.0;3;False;True;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;1.7549968528837399;51.11406664220006;10;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;10.0;0.0;0;1;5.068462526203037;10.0;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
5;2;2;50.0;0.0;5;2;8.005763301412898;12.0;3;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;1;1;0.0;0.0;4;2;3.9605748653543547;58.7478391148804;50;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
1;2;1;10.0;0.0;0;1;6.114234938684246;15.0;3;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
3;1;2;70.0;0.0;0;1;5.541635889288254;200.0;6;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;50.0;100.0;40;1;2.292856484143702;72.09438259636921;3;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
