;accommodates;bathrooms;bedrooms;price;cleaning_fee;security_deposit;extra_people;guests_included;distance;size;host_has_profile_pic;room_type;bed_type;minimum_nights;instant_bookable;is_business_travel_ready;cancellation_policy;Laptop_friendly_workspace;TV;Family_kid_friendly;Host_greets_you;Smoking_allowed
17900013;2;1.0;1.0;37.0;18.0;0.0;8.0;1;5.602183683319505;10.0;t;Entire home/apt;Real Bed;10;f;f;strict_14_with_grace_period;False;True;False;True;False
17901717;2;1.0;1.0;49.0;30.0;0.0;0.0;1;3.4191439681083695;60.0;t;Private room;Real Bed;2;f;f;flexible;True;False;True;False;False
17901748;2;1.0;1.0;50.0;35.0;100.0;0.0;1;3.593756577904131;40.0;t;Entire home/apt;Real Bed;2;f;f;moderate;False;False;False;True;False
17901903;2;1.0;1.0;58.0;30.0;0.0;0.0;1;4.853591668243699;10.0;t;Entire home/apt;Real Bed;3;f;f;strict_14_with_grace_period;True;False;True;True;False
17910598;10;1.5;3.0;180.0;35.0;0.0;20.0;6;6.2420398135244035;102.9452345183578;t;Entire home/apt;Real Bed;2;t;f;flexible;True;True;True;False;False
17911456;6;1.0;3.0;98.0;60.0;0.0;0.0;1;1.6271565422455596;102.45328943858249;t;Entire home/apt;Real Bed;3;f;f;strict_14_with_grace_period;False;False;True;False;True
17913105;4;1.0;2.0;60.0;20.0;600.0;10.0;2;3.8383912882976463;97.0;t;Entire home/apt;Real Bed;6;f;f;strict_14_with_grace_period;True;True;True;True;False
17913499;2;1.0;1.0;50.0;0.0;0.0;10.0;2;10.2902858938589;17.0;t;Entire home/apt;Real Bed;1;f;f;flexible;True;True;False;False;False
17914199;2;1.0;1.0;65.0;15.0;400.0;0.0;1;4.20945280963868;15.0;t;Entire home/apt;Real Bed;3;f;f;moderate;True;True;False;False;False
17914776;6;1.0;1.0;52.0;43.0;108.0;10.0;2;4.204902436811614;75.07330288908923;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
17914780;6;1.0;2.0;52.0;43.0;108.0;10.0;2;4.339642305568667;79.19156966128394;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
17914783;4;1.0;2.0;52.0;32.0;108.0;10.0;2;4.1439870544610775;64.65474093314013;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
17915574;5;1.0;2.0;140.0;30.0;0.0;15.0;2;2.3889994706134625;78.52732890859423;t;Entire home/apt;Real Bed;1;f;f;strict_14_with_grace_period;True;False;True;False;False
17915612;2;1.0;1.0;30.0;5.0;100.0;5.0;1;2.6860406143808238;10.0;t;Private room;Real Bed;2;t;f;flexible;True;True;False;False;False
17917076;3;1.0;1.0;95.0;30.0;0.0;15.0;2;3.300464942787464;72.16632023657571;t;Private room;Real Bed;3;f;f;strict_14_with_grace_period;False;False;True;False;False
17917768;3;1.0;1.0;26.0;10.0;0.0;8.0;2;6.056505508194008;20.0;t;Private room;Real Bed;3;f;f;flexible;False;False;False;True;True
17922158;2;1.5;1.0;30.0;20.0;150.0;10.0;1;8.916248909072674;10.0;t;Private room;Real Bed;3;f;f;flexible;True;True;True;True;False
17923110;2;1.0;1.0;28.0;18.0;200.0;0.0;1;4.233202406179117;45.11820360452477;t;Private room;Real Bed;2;f;f;flexible;True;False;False;False;True
17924539;1;1.5;1.0;18.0;0.0;0.0;0.0;1;1.8740663883359527;46.75297165207235;t;Private room;Real Bed;3;f;f;strict_14_with_grace_period;False;False;False;True;False
17924604;2;1.0;1.0;45.0;20.0;0.0;20.0;1;5.333414930737944;20.0;t;Private room;Real Bed;2;f;f;flexible;True;True;True;False;False
17930166;4;1.0;1.0;25.0;25.0;0.0;10.0;2;5.753785577852384;20.0;t;Private room;Real Bed;2;f;f;moderate;False;True;True;False;True
17931165;2;1.0;1.0;52.0;8.0;0.0;0.0;1;2.738759455358213;25.0;t;Private room;Real Bed;2;f;f;flexible;False;False;False;False;False
17932098;1;1.0;1.0;30.0;20.0;100.0;0.0;1;2.0247782756325456;20.0;t;Private room;Real Bed;12;t;f;moderate;True;False;False;False;True
17932235;5;1.0;1.0;95.0;30.0;0.0;25.0;2;3.8990686985640326;75.2406485484864;t;Entire home/apt;Real Bed;2;f;f;moderate;False;True;True;False;False
17932872;4;1.0;1.0;45.0;18.0;0.0;9.0;1;4.305908791833407;55.63038628931716;t;Private room;Real Bed;2;t;f;moderate;True;False;True;True;True
17933576;1;1.0;1.0;23.0;5.0;0.0;0.0;1;2.4071367477973675;41.8976622399467;t;Private room;Real Bed;1;t;f;flexible;True;False;False;False;False
17934396;8;1.0;3.0;52.0;43.0;216.0;8.0;2;6.747080738576265;77.8464652834368;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
17934406;5;1.0;1.0;52.0;32.0;108.0;10.0;2;6.168121650812462;64.36362244804207;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
17934412;6;1.0;2.0;63.0;43.0;108.0;10.0;2;3.867463128508888;80.9555031521125;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;True;True;False;False;False
17934676;2;1.0;1.0;35.0;0.0;100.0;5.0;1;4.744729130422332;44.89746663943414;t;Private room;Real Bed;2;t;f;flexible;True;False;False;True;True
17936635;2;1.0;0.0;32.0;40.0;400.0;10.0;2;2.8997878648518087;30.0;t;Entire home/apt;Real Bed;5;f;f;strict_14_with_grace_period;True;False;False;False;False
17937468;1;1.0;1.0;18.0;0.0;0.0;0.0;1;4.375133386913206;41.493544328253265;t;Private room;Real Bed;4;f;f;flexible;True;False;False;False;False
17939141;2;1.0;1.0;50.0;0.0;0.0;0.0;1;1.6588453634338258;55.0;t;Private room;Real Bed;2;f;f;moderate;False;False;False;False;True
17941311;2;1.0;1.0;32.0;30.0;100.0;0.0;1;5.795548715591131;20.0;t;Private room;Real Bed;10;f;f;moderate;True;False;False;False;False
17941904;4;1.0;2.0;110.0;0.0;0.0;0.0;1;4.251206825294759;68.53860307299792;t;Entire home/apt;Real Bed;3;f;f;strict_14_with_grace_period;True;False;True;False;False
17943884;3;1.0;1.0;20.0;20.0;500.0;6.0;1;6.594506735111259;20.0;t;Private room;Real Bed;6;f;f;moderate;False;False;True;False;False
17948177;6;1.0;2.0;222.0;120.0;0.0;0.0;1;2.0766062372681575;130.0;t;Entire home/apt;Real Bed;3;f;f;moderate;True;True;True;False;False
17948242;2;1.5;1.0;42.0;0.0;0.0;0.0;1;5.603036289406695;57.58716126706167;t;Private room;Real Bed;2;f;f;flexible;False;False;False;False;True
17948464;4;1.0;0.0;60.0;50.0;500.0;15.0;1;8.148165314958245;50.0;t;Entire home/apt;Real Bed;5;t;f;moderate;True;True;True;False;False
17948576;2;1.0;1.0;80.0;15.0;150.0;10.0;1;4.646230160031536;30.0;t;Entire home/apt;Real Bed;3;f;f;strict_14_with_grace_period;False;False;False;True;False
17948689;3;1.0;1.0;45.0;9.0;0.0;9.0;2;4.845799651539018;30.0;t;Entire home/apt;Real Bed;3;f;f;strict_14_with_grace_period;True;False;True;False;False
17949241;6;1.0;3.0;150.0;30.0;0.0;15.0;2;1.9178745131785542;81.38370835168878;t;Private room;Real Bed;3;f;f;moderate;True;False;True;True;False
17949768;2;1.0;1.0;50.0;0.0;0.0;15.0;1;3.6698482366509624;52.957809970774576;t;Private room;Real Bed;2;f;f;flexible;False;True;False;False;True
17951240;2;1.0;1.0;25.0;15.0;0.0;10.0;2;7.254216319105328;20.0;t;Private room;Real Bed;3;t;f;moderate;True;False;False;False;False
17951417;8;1.5;3.0;85.0;54.0;162.0;10.0;2;3.5155792618788944;100.0;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
17953962;2;1.0;1.0;30.0;15.0;0.0;10.0;1;3.8229358906294704;15.0;t;Private room;Real Bed;4;t;f;strict_14_with_grace_period;True;False;False;False;False
17955187;1;1.0;1.0;30.0;40.0;0.0;10.0;1;4.528083664293998;10.0;t;Private room;Real Bed;5;f;f;strict_14_with_grace_period;True;False;False;False;False
17955217;2;1.0;1.0;40.0;0.0;0.0;0.0;1;10.570058764263436;20.0;t;Private room;Real Bed;2;t;f;flexible;True;True;False;True;False
17957072;2;1.0;1.0;50.0;60.0;300.0;0.0;1;3.206276545186775;64.0696719998221;t;Entire home/apt;Real Bed;21;t;f;strict_14_with_grace_period;False;True;False;True;False
17957644;2;1.0;1.0;65.0;35.0;0.0;25.0;1;4.147335723760558;69.6825761967024;t;Private room;Real Bed;2;t;f;moderate;True;True;True;True;False
17958695;2;1.0;1.0;25.0;0.0;0.0;0.0;1;5.332090593802468;42.14089899447741;t;Private room;Real Bed;3;t;f;flexible;True;False;False;False;True
17958705;3;1.0;1.0;70.0;0.0;0.0;15.0;2;2.3181259575258233;67.3639472494445;t;Entire home/apt;Real Bed;5;t;f;strict_14_with_grace_period;True;True;True;False;True
17958714;2;1.0;1.0;42.0;20.0;400.0;0.0;1;3.511168308767634;52.0938792954975;t;Entire home/apt;Real Bed;24;f;f;moderate;True;True;False;False;False
17968239;5;1.0;3.0;225.0;106.0;500.0;25.0;3;4.2363808747056195;122.87783437499212;t;Entire home/apt;Real Bed;2;f;f;moderate;True;True;True;True;False
17968917;2;1.0;1.0;28.0;15.0;0.0;0.0;1;4.094373853730925;43.76382832773844;t;Private room;Real Bed;1;f;f;moderate;True;False;True;True;False
17968986;2;1.0;1.0;48.0;0.0;0.0;0.0;1;11.430050007720315;100.0;t;Entire home/apt;Real Bed;2;t;f;flexible;False;True;False;True;True
17969046;2;1.0;1.0;22.0;0.0;0.0;0.0;1;4.093488242314543;200.0;t;Private room;Real Bed;1;f;f;flexible;True;False;False;False;False
17969338;10;1.0;3.0;63.0;54.0;0.0;10.0;2;4.568473084182398;98.18369485970398;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
17969678;2;1.0;0.0;100.0;20.0;0.0;0.0;1;2.477743050644992;65.32546974645523;t;Entire home/apt;Real Bed;4;f;f;flexible;True;False;True;False;True
17969679;2;1.0;1.0;40.0;0.0;0.0;0.0;1;3.787390334189486;48.5449656006835;t;Entire home/apt;Real Bed;20;f;f;strict_14_with_grace_period;False;False;False;False;False
17969830;2;1.0;1.0;60.0;10.0;500.0;10.0;1;6.968319911355937;52.0;t;Private room;Real Bed;1;f;f;moderate;True;False;False;False;False
17970711;7;1.0;2.0;269.0;50.0;95.0;0.0;1;3.0795308695149664;122.02210018584545;t;Entire home/apt;Real Bed;1;t;f;strict_14_with_grace_period;True;True;True;False;False
17972118;1;1.5;1.0;20.0;0.0;0.0;0.0;1;4.163422289975822;45.22458077913238;t;Private room;Real Bed;3;f;f;flexible;False;False;False;False;False
17972408;5;1.0;2.0;120.0;100.0;1000.0;0.0;1;1.348108267275156;15.0;t;Entire home/apt;Real Bed;7;f;f;strict_14_with_grace_period;True;True;True;False;False
17975037;3;1.0;1.0;50.0;10.0;85.0;10.0;1;3.4317024798709057;37.0;t;Entire home/apt;Real Bed;2;t;f;strict_14_with_grace_period;True;False;False;False;True
17977330;2;1.0;1.0;50.0;10.0;0.0;0.0;1;4.405877971832032;14.0;t;Private room;Pull-out Sofa;2;f;f;moderate;False;False;True;True;False
17981952;3;1.0;1.0;55.0;20.0;100.0;0.0;1;11.00404172221846;10.0;t;Entire home/apt;Real Bed;5;t;f;flexible;True;True;True;True;False
17982887;3;1.0;1.0;39.0;0.0;0.0;39.0;1;4.2052428495601575;120.0;t;Private room;Real Bed;1;f;f;flexible;True;True;True;True;True
17982918;4;1.0;1.0;50.0;0.0;0.0;0.0;1;3.4828487734403817;15.0;t;Entire home/apt;Real Bed;1;f;f;flexible;True;False;True;False;True
17984821;2;2.0;1.0;80.0;40.0;300.0;0.0;1;7.543928664027049;10.0;t;Entire home/apt;Real Bed;5;f;f;moderate;True;True;True;False;False
17985590;2;1.5;1.0;65.0;6.0;0.0;16.0;1;1.5634191855619155;71.42966798694134;t;Entire home/apt;Real Bed;4;t;f;flexible;True;False;True;False;True
17986047;1;1.0;1.0;25.0;0.0;0.0;0.0;1;4.262532833430984;10.0;t;Private room;Real Bed;4;t;f;moderate;True;False;False;False;False
17988287;2;1.0;1.0;25.0;10.0;0.0;10.0;1;5.994959319127496;42.69126780013188;t;Private room;Real Bed;14;f;f;flexible;False;False;True;False;False
17989561;2;1.0;1.0;50.0;0.0;0.0;0.0;1;2.7562900141925866;10.0;t;Private room;Real Bed;3;t;f;flexible;True;False;False;False;False
17989798;2;1.0;1.0;55.0;15.0;0.0;5.0;1;4.979187865749593;10.0;t;Entire home/apt;Real Bed;4;f;f;moderate;False;True;False;False;False
17990722;5;2.0;2.0;200.0;75.0;1800.0;25.0;1;2.264161495232217;300.0;t;Entire home/apt;Real Bed;3;t;f;flexible;True;True;True;True;False
17991175;2;2.0;1.0;27.0;10.0;0.0;10.0;1;4.475450266615965;49.34146262662869;t;Private room;Real Bed;14;f;f;flexible;False;True;True;True;False
17991884;2;2.0;1.0;25.0;10.0;200.0;10.0;1;4.553099412900589;49.158667427536564;t;Private room;Real Bed;14;f;f;flexible;False;False;True;True;False
17992690;2;1.0;1.0;36.0;10.0;0.0;12.0;1;3.9139300754537594;28.0;t;Private room;Real Bed;5;f;f;moderate;True;False;False;False;False
17993920;2;1.0;1.0;44.0;15.0;300.0;6.0;1;4.719095444213801;51.968875363496096;t;Private room;Real Bed;2;f;f;strict_14_with_grace_period;True;False;True;False;False
17999044;2;1.0;1.0;20.0;5.0;0.0;0.0;1;5.9520263045953605;15.0;t;Private room;Real Bed;3;f;f;moderate;False;False;True;False;False
18000238;2;1.0;0.0;89.0;30.0;0.0;0.0;1;3.9552481829373383;68.30560704567921;t;Entire home/apt;Real Bed;2;f;f;strict_14_with_grace_period;False;True;False;False;False
18001232;4;1.0;1.0;42.0;37.0;108.0;10.0;2;4.026087974355931;16.0;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
18005246;2;1.0;1.0;10.0;0.0;0.0;0.0;1;4.011534696888682;93.0;t;Private room;Real Bed;14;f;f;flexible;True;True;False;False;True
18006487;4;2.0;2.0;81.0;200.0;2000.0;50.0;4;1.592904171185793;12.0;t;Entire home/apt;Real Bed;180;f;f;strict_14_with_grace_period;True;True;True;True;False
18006842;2;1.0;1.0;35.0;0.0;0.0;0.0;1;5.34435599872795;44.09580175756851;t;Private room;Real Bed;3;t;f;flexible;False;False;False;False;False
18011292;2;1.0;1.0;35.0;10.0;0.0;10.0;1;2.208081004393376;70.0;t;Private room;Real Bed;2;f;f;moderate;False;True;False;False;False
18011537;1;1.0;1.0;30.0;40.0;0.0;0.0;1;3.554153319175568;47.10656038355937;t;Entire home/apt;Real Bed;5;f;f;strict_14_with_grace_period;True;False;False;False;False
18013828;2;1.0;1.0;25.0;0.0;0.0;0.0;1;4.376660311374949;42.43348069773405;t;Private room;Real Bed;5;f;f;flexible;True;False;True;False;False
18013886;2;1.0;1.0;60.0;0.0;0.0;0.0;1;1.3553470167172261;53.56050478119641;t;Private room;Real Bed;21;f;f;moderate;True;False;False;False;False
18014187;2;1.0;1.0;50.0;30.0;0.0;5.0;1;7.14658911515507;55.50877148951798;t;Entire home/apt;Real Bed;1;f;f;moderate;True;True;True;True;True
18015444;2;1.0;1.0;20.0;0.0;0.0;5.0;1;7.6569943032352965;44.6671630462916;t;Private room;Real Bed;4;t;f;moderate;True;False;False;True;True
18017333;2;2.0;1.0;55.0;0.0;0.0;0.0;2;15.8303702608528;30.0;t;Private room;Pull-out Sofa;2;f;f;moderate;False;True;False;True;False
18018944;3;1.0;2.0;79.0;0.0;0.0;0.0;1;3.324762290874325;200.0;t;Entire home/apt;Real Bed;5;t;f;flexible;True;True;True;False;False
18019626;5;2.0;3.0;120.0;65.0;0.0;0.0;1;1.23365808302958;120.0;t;Entire home/apt;Real Bed;6;f;f;strict_14_with_grace_period;True;True;True;False;False
18021161;2;1.0;1.0;35.0;12.0;0.0;10.0;1;2.6634573377413435;44.95850182458392;t;Private room;Real Bed;1;t;f;moderate;False;True;True;False;False
18022571;2;1.5;1.0;38.0;0.0;0.0;0.0;1;3.6416849245660377;51.043674135499124;t;Private room;Real Bed;3;f;f;flexible;False;False;False;False;False
18025186;2;1.0;1.0;60.0;20.0;0.0;20.0;1;1.8131482387069233;52.0;t;Entire home/apt;Real Bed;1;t;f;strict_14_with_grace_period;True;True;False;True;False
18027335;2;1.0;1.0;55.0;0.0;1000.0;0.0;1;5.2871430863861955;15.0;t;Entire home/apt;Real Bed;120;f;f;moderate;True;True;False;False;False
18027346;8;1.0;3.0;74.0;48.0;108.0;10.0;2;7.007265896634482;200.0;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
18027407;4;1.0;1.0;52.0;37.0;108.0;10.0;2;3.7177930286675034;64.15638165119024;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
18027408;4;1.0;1.0;52.0;37.0;108.0;10.0;2;3.764536262249413;64.15638165119024;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
18028238;1;2.0;1.0;23.0;0.0;0.0;9.0;1;4.786400336002484;48.75991325865903;t;Private room;Real Bed;5;f;f;moderate;True;False;False;False;True
18028772;1;2.0;1.0;9.0;320.0;87.0;0.0;1;11.905931847583952;33.0;t;Private room;Real Bed;1;f;f;flexible;True;True;True;True;False
18029831;3;1.0;1.0;65.0;50.0;0.0;15.0;2;5.1747811097695084;25.0;t;Entire home/apt;Real Bed;3;f;f;strict_14_with_grace_period;True;False;True;True;False
18030891;3;1.0;1.0;60.0;50.0;500.0;10.0;2;3.924824343161832;81.41409746610982;t;Entire home/apt;Real Bed;2;f;f;strict_14_with_grace_period;False;False;True;False;False
18031051;4;1.5;3.0;65.0;30.0;0.0;0.0;1;4.310999185733048;10.0;t;Entire home/apt;Real Bed;5;f;f;moderate;True;True;False;True;False
18033968;2;1.0;0.0;38.0;0.0;0.0;0.0;1;4.266401424875368;47.257607418471714;t;Entire home/apt;Real Bed;3;f;f;strict_14_with_grace_period;True;False;False;False;False
18034350;2;1.5;1.0;24.0;0.0;0.0;15.0;1;6.086696635003682;21.0;t;Private room;Real Bed;3;t;f;moderate;True;False;False;False;True
18034533;2;1.0;1.0;20.0;0.0;0.0;0.0;1;2.4407155797645435;42.659397816080244;t;Private room;Real Bed;1;t;f;flexible;True;False;True;False;False
18036906;6;1.0;2.0;66.0;12.0;100.0;10.0;1;7.178033276365809;150.0;t;Entire home/apt;Real Bed;1;f;f;strict_14_with_grace_period;True;True;True;True;False
18037298;4;1.0;2.0;80.0;30.0;500.0;10.0;1;3.6212862453677266;15.0;t;Entire home/apt;Real Bed;3;t;f;moderate;True;True;True;True;False
18038476;2;1.0;1.0;70.0;0.0;100.0;0.0;1;3.790303546358834;62.38205260284837;t;Private room;Real Bed;2;f;f;moderate;True;True;False;True;False
18039325;2;1.0;1.0;60.0;0.0;0.0;0.0;1;6.167340962005748;20.0;t;Entire home/apt;Real Bed;3;f;f;moderate;True;True;True;False;False
18044136;4;1.0;1.0;42.0;32.0;108.0;10.0;2;3.757016508826856;61.995168774575376;t;Entire home/apt;Real Bed;1;t;f;super_strict_30;False;True;False;False;False
18045340;2;1.0;1.0;20.0;10.0;0.0;5.0;1;6.423026959197146;42.400862822338176;t;Private room;Real Bed;1;t;f;flexible;True;False;False;False;False
18046299;1;1.0;1.0;30.0;10.0;0.0;0.0;1;6.323334924681123;20.0;t;Private room;Real Bed;2;f;f;moderate;True;True;False;True;True
18046310;2;1.0;1.0;40.0;0.0;0.0;0.0;1;3.9149625785113833;20.0;t;Private room;Real Bed;2;f;f;flexible;False;False;True;False;False
18046584;4;1.0;1.0;39.0;0.0;0.0;0.0;1;3.882652398370893;53.93544455957716;t;Entire home/apt;Real Bed;3;t;f;flexible;True;False;False;True;False
18047167;5;1.0;2.0;70.0;0.0;0.0;15.0;2;3.81533063421002;75.05895772468881;t;Entire home/apt;Real Bed;4;t;f;moderate;True;True;True;False;False
18047758;2;1.0;1.0;59.0;22.0;0.0;22.0;1;4.404023827273032;57.14355036133847;t;Entire home/apt;Real Bed;3;t;f;strict_14_with_grace_period;False;True;True;False;False
18047896;3;1.0;2.0;35.0;20.0;0.0;15.0;1;5.334721502575814;48.39408911679015;t;Private room;Real Bed;1;f;f;moderate;True;False;False;False;True
18051154;4;1.0;2.0;90.0;20.0;200.0;50.0;2;1.8956105945476869;81.88206748542503;t;Private room;Real Bed;2;t;f;moderate;False;False;True;False;False
18052176;1;1.0;1.0;30.0;0.0;0.0;0.0;1;3.4226063014998642;42.96219124448222;t;Private room;Real Bed;20;f;f;flexible;False;False;False;False;False
18052482;2;1.0;1.0;30.0;15.0;0.0;15.0;1;4.454907825166908;22.0;t;Private room;Real Bed;2;t;f;moderate;True;False;False;True;False
18053203;2;1.0;1.0;29.0;0.0;0.0;10.0;1;5.362527728017681;43.64701967968862;t;Private room;Real Bed;20;t;f;moderate;True;False;False;False;False
18053353;2;1.0;1.0;94.0;40.0;0.0;0.0;1;4.370253670120517;69.25460896227936;t;Entire home/apt;Real Bed;3;f;f;moderate;True;True;True;False;False
18053647;2;1.0;1.0;60.0;20.0;400.0;15.0;2;4.017081391782748;61.07318502068818;t;Entire home/apt;Real Bed;7;f;f;strict_14_with_grace_period;True;False;True;True;False
18055680;4;1.0;2.0;85.0;50.0;150.0;15.0;4;1.8118123419773153;15.0;t;Entire home/apt;Real Bed;5;f;f;strict_14_with_grace_period;True;False;True;False;False
18056027;2;1.0;1.0;40.0;0.0;0.0;0.0;1;6.080346357321628;47.536986250700345;t;Entire home/apt;Real Bed;150;f;f;strict_14_with_grace_period;True;True;True;False;False
18056311;2;1.0;1.0;30.0;35.0;0.0;0.0;1;4.074211618884166;48.36484815507086;t;Private room;Real Bed;1;f;f;moderate;True;True;True;False;True
18057272;2;1.0;0.0;35.0;0.0;0.0;0.0;1;2.5340373560246365;44.89556614588192;t;Private room;Real Bed;3;f;f;moderate;False;True;False;False;False
18058785;2;1.0;1.0;87.0;30.0;0.0;10.0;1;4.498971949667366;50.0;t;Entire home/apt;Real Bed;3;f;f;flexible;True;True;False;True;False
18066144;4;1.0;2.0;185.0;50.0;300.0;35.0;2;2.929635504977763;110.57564268903675;t;Entire home/apt;Real Bed;5;f;f;moderate;True;True;True;True;False
18066365;1;1.0;1.0;26.0;0.0;0.0;0.0;1;5.594800573013442;41.32902885402398;t;Private room;Real Bed;4;t;f;flexible;True;False;False;False;True
18066373;2;1.0;1.0;38.0;15.0;0.0;0.0;1;2.1129885345290393;10.0;t;Private room;Real Bed;2;t;f;moderate;False;False;True;False;True
18066481;2;2.0;1.0;31.0;5.0;0.0;8.0;1;7.640036704457313;52.27424551943254;t;Private room;Real Bed;1;t;f;moderate;True;False;True;False;False
18067321;2;1.0;1.0;28.0;0.0;100.0;8.0;1;0.7240407457060278;46.15436597379834;t;Private room;Real Bed;11;f;f;moderate;True;False;True;False;False
18067570;2;1.0;1.0;51.0;40.0;0.0;25.0;2;3.967324822282302;64.13421996757796;t;Entire home/apt;Real Bed;3;t;f;strict_14_with_grace_period;True;True;False;False;False
18067705;1;1.0;0.0;29.0;0.0;200.0;10.0;1;3.9078193198084565;10.0;t;Private room;Real Bed;3;t;f;flexible;True;False;False;False;False
18067902;2;1.0;1.0;46.0;20.0;150.0;12.0;1;0.9261261215665203;200.0;t;Private room;Real Bed;2;f;f;moderate;True;True;True;True;False
18067983;4;1.0;2.0;150.0;40.0;0.0;0.0;1;3.64651956818201;128.0;t;Entire home/apt;Real Bed;3;f;f;moderate;True;True;True;True;False
18070058;4;1.0;2.0;70.0;0.0;0.0;0.0;1;3.1832739751181873;67.37463888522687;t;Entire home/apt;Real Bed;2;f;f;flexible;True;False;True;False;False
18070061;2;1.0;1.0;55.0;20.0;0.0;10.0;2;7.539185050616669;10.0;t;Entire home/apt;Real Bed;3;f;f;moderate;True;True;True;True;True
18070547;2;1.0;1.0;55.0;25.0;90.0;45.0;1;2.9050760828313464;63.68501627285585;t;Private room;Real Bed;2;f;f;flexible;True;True;False;False;True
